Id;Tweet;Categoria;Columna1;Fecha;Usuario;Ironia;Reclasificar;Twitero
1189;Carne: Néstor Kirchner lo ensayó, Alberto Fernández lo repite https://t.co/b6UwC0ktTD https://t.co/GML1xRu5Wd;Neutro;;6/22/2021;LA NACION Campo;SI;Reclasificar;
1332;Juan Domingo Afroamericano-Alberto Fernandez Afroamericano???? https://t.co/z6ZyyBCMaK;Neutro;;6/22/2021;Luis;SI;Reclasificar;
1417;"El descendiente de los barcos es decir Alberto Fernández hizo cuarentena???
@SantiCafiero 
@carlavizzotti https://t.co/FPB6vsqixB";Neutro;;6/22/2021;Marcelo Ochoa;SI;Reclasificar;
1033;@_mireiaborras @1979Nati @Macarena_Olona @_patricia_rueda @vox_es Ya lo dijo el Presidente de Argentina Alberto Fernández, los brasileños salieron de la selva.....;Neutro;;6/24/2021;Maria Angeles Casco;SI;Reclasificar;
1683;"Que joda es esto??
#JusticiaCorruptaYVendidaAlberto Fernández y Sergio Massa serán los próximos testigos en el juicio a Cristina Kirchner por la obra pública - Infobae https://t.co/XOTH25vb4V";Neutro;;6/23/2021;Matilde Reri ????;SI;Reclasificar;
1405;@infobae Alberto Fernández es mujer?;Neutro;;6/23/2021;Mauchiconi;SI;Reclasificar;
1594;@DanteForesi EXTRAORDINARIO. El kirchnerista entiende cómo puede votar a Alberto Fernandez, que le decía PSICÓPATA a Cristina en el prime time de TN, pero no entiende como la gente elige a Macri. ??????;Neutro;;6/23/2021;Néstor Durán;SI;Reclasificar;
713;En tono de campaña, Alberto Fernández cuestionó a la oposición: Ahora nos reclaman la segunda dosis de veneno https://t.co/d2hfQhWxlq https://t.co/dRFxR3og4O;Neutro;;6/24/2021;El Día de La Plata;SI;Reclasificar;
1390;@ArgturoG Grondona + Bilardo...campeones del mundo hasta en hockey sobre hielo 2040...pero tenemos al chiqui tapia y scaloni..en cualquier momento lees q Alberto Fernández dice q Diego de la Vega es Correntino..;Neutro;;6/22/2021;p vidal;SI;Reclasificar;
839;Esto le están pidiendo https://t.co/cSKC44dSHw Alberto Fernández criticó a la oposición e ironizó: “Ahora me piden que consiga la segunda dosis de veneno” - Infobae https://t.co/lnBZIlYza6;Positivo;f;6/23/2021;Roberto J. Porcel*AR;SI;Reclasificar;
1593;@ArakakiNora Sus invitados quienes serán? Alberto Fernández,Evo Morales ,Correa...?Creo que se aquo la fiesta...;Neutro;;6/22/2021;Roxi;SI;Reclasificar;
1184;Ya sabemos quién es Biden, evo, López, maduro y Alberto Fernández etc. etc. https://t.co/Ld50iv0Lxs;Neutro;;6/24/2021;Samy pacsi;SI;Reclasificar;
830;Yo no quiero afirmar nada pero no les llama la atención que Alberto Fernández y Hutson Hornet, alias Doc Hudson nunca están en el mismo lugar al mismo tiempo?;Neutro;;6/24/2021;san cono;SI;Reclasificar;
1118;@IsaiasCoronel15 Seguro sos primo de Alberto Fernández y viniste en un barco desde Europa;Neutro;;6/23/2021;santii.hernannnnn;SI;Reclasificar;
1255;"@FerIglesias -Che alberto, cual es el Plan?

- Ni idea!Qué Plan??
???????
https://t.co/v467gY26Xp";Neutro;;6/23/2021;Toribio;SI;Reclasificar;
1688;"Aketxe o Tanque arriba.

Alberto Fernández en el Extremo derecho.

Liberto Beltrán en el Extremo izquierdo obligatoriamente.

Jesús Carrillo o Jara en la Mediapunta.

Tropi, Abenza, Palma en el medio.

Viti o Chacartegui en el lateral
 izquierdo.";Neutro;;6/23/2021;UCAM Afición Simp;SI;Reclasificar;
731;"?? #AlbertoFernández apuntó contra la oposición por pedirnos la segunda dosis del veneno.

https://t.co/46erElbnJj";Neutro;;6/23/2021;Radio EME ??;SI;Reclasificar;
1706;@pitocatalam @GeffenRecords_ @elsueco76 @leosarro Al final tenía razón Alberto Fernández: Tenemos descendientes que se convirtieron en afroamericanos ??????;Neutro;;6/23/2021;?????????????? ???????????????? ????????????????;SI;Reclasificar;
613;"Los Fernandez? Los hermanos de la vida...
siempre juntos.
Cristina, Alberto y Anibal...
Son lo mismo.";Neutro;;6/23/2021;????@cappuccino888 #QueremosVacunasPfizer;SI;Reclasificar;
1340;@PatriotaApolit1 @EstanislaoFigu3 @unchinodechina @el_pais si vos reíte... te deseo que las Cristinas Fernández y Alberto Fernández de la vida te gobiernen a ver como te reís.;Negativo;;6/24/2021;Movimiento Racionalista Argentino;SI;Reclasificar;
611;"90.000 muertos, pobreza del 50, desempleo, negocios fundidos por todos lados.
Gestión Alberto somos mejores que Suiza Fernández.
Ni salud ni economía.
Pero lo importante hoy era hablar del gol de Maradona.";Negativo;;6/23/2021;Dino;SI;Reclasificar;
739;"Alberto Fernández insiste con una incapacidad destacable para dar con un relato convincente sobre el pasado que resuene vibrante en el presente, ordene a sus votantes, sume voluntades y asegure el triunfo electoral. 

https://t.co/tNzAY5cs1V";Negativo;;6/22/2021;Almafuerte;SI;Reclasificar;
1314;"Buen día amigos, menos para Alberto claseAFernandez, 90 mil muertes, 8% de la población con las 2 vacunas, 60 % de pobres, 2 millones de nuevos desocupados, sin clases...
Lo peor está por venir...
#HayOrdenDeNoAflojar 
#OrientalesDelTwitter";Negativo;;6/23/2021;Jose Fructuoso Rivera y Toscana;SI;Reclasificar;
804;El presidente Alberto Fernández insiste con una incapacidad destacable para dar con un relato convincente sobre el pasado que resuene vibrante en el presente, ordene a sus votantes, sume voluntades y asegure el triunfo electoral. https://t.co/7VRG8LCEBw a través de @LANACION;Negativo;;6/22/2021;Jorge A. Grande;SI;Reclasificar;
1215;"Esto implica que, bajo las circunstancias actuales, y con los mismos personajes a cargo puede suceder lo mismo.

.-Correcto, desde que asumió Alberto Fernández el dólar oficial paso de $ 60 a $ 95.";Negativo;;6/22/2021;@salvadistefano;SI;Reclasificar;
878;Este es Alberto Fernandez o estamos mintiendo?, ese que golpea a un anciano que tiene las manos atrás. De ésto no se vuelve. https://t.co/xjA01Oi4se;Negativo;;6/23/2021;92.7 FM LIDER Mar del Plata;SI;Reclasificar;
316;¿De dónde vienen los argentinos? (a propósito de las declaraciones racistas de Alberto Fernández) https://t.co/kcWRmpEU5N;Negativo;;6/22/2021;Adrianna Zur;SI;Reclasificar;
1809;"@alfredocornejo @alferdez Ironizar
Elisa Carrio denunció a Alberto Fernández por envenenamiento";Negativo;;6/23/2021;Adri???????????????;SI;Reclasificar;
1142;"Chicanas de chicos para un electorado mas Inteligente de lo que se piensa
Ante la falta de segundas dosis, Alberto Fernández arremetió contra la oposición: “Ahora reclaman el veneno” https://t.co/WWSPtVJ3Xp";Negativo;;6/23/2021;Akade;SI;Reclasificar;
579;@laderechadiario Quiero saber si Alberto Fernández ganó con fraude o realmente los argentinos cayeron en la misma mentira de los últimos 20 años?;Negativo;;6/22/2021;Alberto Fujimori;SI;Reclasificar;
750;@gines_fernandez @CitroenEspana @free2move_es @EuroNCAP @JoseLagunar @rivasportauto @AutoFmRadio Según lo que se, no tiene ABS.. ?????? no sé yo si lo meterán en @EuroNCAP siendo un cuadriciclo ligero;Negativo;;6/22/2021;Alberto Martínez;SI;Reclasificar;
726;@jlespert Larreta es Alberto Fernández. Punto;Negativo;;6/24/2021;Ale Garnier;SI;Reclasificar;
1094;@DecirtePoder @ursuvargues La culpa es de macri q trajo el virus y lo propagó por todo el pais para destruir el honorable equitativo y pulcro gobierno de alberto fernandeZ!;Negativo;;6/24/2021;Alejandro Alarcón;SI;Reclasificar;
854;@leo_argentino Empezando por su querido presidente Alberto Fernandez.;Negativo;;6/24/2021;Alfredo Tanús;SI;Reclasificar;
1716;@infobae ??Alberto Fernández y Maduro parecen hermanos gemelos separados al nacer;Negativo;;6/23/2021;Almalogica;SI;Reclasificar;
1060;"Ya lo dijo el comunicador Alberto Fernández anticipando lo que *debería* ser la estrategia de CA: Sin Manini no se puede; pero con Manini no alcanza. https://t.co/tk9xnTNS5q";Negativo;;6/22/2021;Álvaro Caso;SI;Reclasificar;
1100;@JuanManzurOK @alferdez Ya le avisaron que Alberto Fernández no es bienvenido en Tucumán?;Negativo;;6/24/2021;Ana Casal;SI;Reclasificar;
1151;@Diergoals Ahhh q bueno...no consiguen la segunda y hablan d una tercera...Asi, nos quedamos tranki...Noooo...la profesia de Don Orione d q un ANGEL iba a provocar la muerte de 400.000 argentinos es con estos..y el Angel no es otro q Alberto ANGEL Fernandez el pseudo presidente..Q horror!;Negativo;;6/22/2021;"Ana?????? """"Si somos libres, todo nos sobra"". JdSM";SI;Reclasificar;
932;"Vas a tener q ir al siquiatra @alferdez
Creo q @CFKArgentina
te está volviendo loko
Polémica en Argentina por dichos de Alberto Fernández sobre «descendientes afroamericanos» https://t.co/8FiSM0Wbsi vía @cnnee";Negativo;;6/23/2021;argentinos de celeste y blanco ????;SI;Reclasificar;
1530;"Si fuera argentino, pensaría que los jueces de Comodoro Py se ponen de acuerdo con los de Juntos por el Cambio para reanimar los procesos truchos contra Cristina y otros del FDT.
Será casualidad q se aceleren los juicios, previo a un proceso electoral?

https://t.co/Awndfs7KaJ";Negativo;;6/24/2021;Barbarito Ramón Sedeño Puga;SI;Reclasificar;
964;Ya me imagino que lo ve Alberto Fernandez y me bloquee;Negativo;;6/24/2021;BarrilDeDanonino;SI;Reclasificar;
915;ALBERTO FERNANDEZ, PRESIDENTE QUE TE LLAMAN, SI SIGUES ASÍ  TOTALMENTE DESMADRADO Y DESPREOCUPADO POR LAS SEGUNDAS DOSIS DE LA VACUNA COVID, TE GANARÁS  LA DE ORO!!! EN QUÉ CATEGORÍA'? ...SEGURO QUE TE LA IMAGINAS...;Negativo;;6/24/2021;Beatriz Fervenza;SI;Reclasificar;
833;"@SoniaLa41 @alferdez Superó a los 10 mil que decía si estaba Macri.
Alberto Fernández 80 mil más!";Negativo;;6/22/2021;Beatriz Silva. Un abismo, no grieta. Del 41+??;SI;Reclasificar;
824;Me hacen reír los que le piden a un mafioso como Alberto Fernández, que no pierda los estribos... o que no grite... o que le haya cuidado el culo al hijo... No entienden que estamos hablando de un peroncho???;Negativo;;6/24/2021;Birra;SI;Reclasificar;
1150;( ya que nos estás envenenando por lo menos hace completo el trabajo, ni para eso servis @alferdez  inútil)   Alberto Fernández criticó a la oposición e ironizó: “Ahora me piden que consiga la segunda dosis de veneno” - Infobae https://t.co/AojVZsEIUN;Negativo;;6/23/2021;Busty Garcia;SI;Reclasificar;
1489;@ChainedtoLife @FeerQuinte @Rud787 @sugarfairyTT @Reinhmlu @_smoochum_ @valentinboke Ahora entendí, la mitad de los cromosomas que se llevo el otro eran para vos jaksja dios no podes usar tws de Alberto Fernández es muchisimo;Negativo;;6/22/2021;Camilita ??;SI;Reclasificar;
840;Alberto Fernández lo hizo de nuevo: ahora se enreda con los descendientes afroamericanos (video) https://t.co/apMEK6YbpP;Negativo;;6/22/2021;CaraotaDigital;SI;Reclasificar;
764;"@A24COM Éstas declaraciones de Alberto Fernández demuestra que jamás estuvo capacitado para ser Presidente. Todos los días un comentario fuera de lugar.
Hasta cuándo hay que dejarlo que nos siga gobernado él y todos sus cómplices????";Negativo;;6/23/2021;carlos anuncio;SI;Reclasificar;
850;@alfredocornejo @alferdez Jajaja, cual la venenosa? Le hicieron una denuncia al señor Presidente Alberto Fernández por que la vacuna Sputnik era veneno..no? Ahora la fabricamos en el país, CORRUPTO;Negativo;;6/24/2021;carlos badaracco;SI;Reclasificar;
1047;"Para ustedes Alberto Fernández es:
Bruto??
Cómplice??
Enfermo???
O que???";Negativo;;6/22/2021;Carlos Elías Furman periodista;SI;Reclasificar;
1455;"Alberto Fernández es la vieja sirvienta que dio.el mal.paso y la embarazo una retrasada altanera anciana llamada Cristina.q ama le tengan miedo
Y sólo da asco y tristeza";Negativo;;6/22/2021;carlos.exFRANKMONTA;SI;Reclasificar;
806;Alberto Fernández criticó a la oposición e ironizó: “Ahora me piden que consiga la segunda dosis de veneno” - Infobae https://t.co/2bQW3UGmmh;Positivo;f;6/24/2021;Carlos1154660300;SI;Reclasificar;
1243;@EstebanARH Alberto Fernández “Tenemos almíbares que se convirtieron en afroamericanos”;Negativo;;6/23/2021;CarlosRA ??;SI;Reclasificar;
594;@mariaFFreijo Contame ahora del orgullo de haber votado a Alberto Fernández nivel hija.;Negativo;;6/23/2021;Caro;SI;Reclasificar;
952;"@caidodelcatre2 Que cerca che gran gestión

https://t.co/oqVRfFFqq0";Negativo;;6/22/2021;Cas Quito;SI;Reclasificar;
1093;Carne: Néstor Kirchner lo ensayó, Alberto Fernández lo repite. Se viene otras 125 @alferdez @pauespanol @LEBasterra @KulfasM #ElPeorGobiernoDeLaHistoria https://t.co/gzjmc1CNwG;Negativo;;6/22/2021;Charly ????????????????????;SI;Reclasificar;
815;@yayavandalica2 @soyfdelrincon Olvídate del Papa y su nuncio, tan obtuso como Alberto Fernández;Negativo;;6/23/2021;Chela vandalica;SI;Reclasificar;
1371;ALBERTO FERNÁNDEZ: “AHORA ME PIDEN QUE CONSIGA LA SEGUNDA DOSIS DE VENENO” https://t.co/wjP9EgCtPG;Positivo;f;6/23/2021;CIELO FM 92.1 Salta;SI;Reclasificar;
1087;Así  que el Meme quería ir a San Luis y suspendió por miedo a las manifestaciones. ?? https://t.co/nehTkE1EM5;Negativo;;6/23/2021;Claudia;SI;Reclasificar;
999;Algunos creían que todo esto podía quedar en manos de un mercado que resolviera lo que el mercado no resuelve”, aseguró Alberto Fernández en un acto el viernes en el Museo del Bicentenario junto a los ministros de Salud, Carla Vizzotti, y de Educación, Nicolás Trotta.;Negativo;;6/22/2021;Cynthia Otrera;SI;Reclasificar;
959;"@Pinchita68 @Alecbascbas @Gabriela_gajo Fijate afuera de los bancos.
Colas interminables de jubilados bajo la llovizna helada.
El plan es sencillo: cuesta mucha plata mantenerlos con vida dijo Alberto Fernández...";Negativo;;6/24/2021;Daniel Borda;SI;Reclasificar;
1282;Alberto Fernández estará con esas reuniones reimportantes y sin señal, porque hasta este momento, nada sobre la muerte de Horacio González. Descortesía.;Negativo;;6/22/2021;Daniel Seifert;SI;Reclasificar;
1137;@PandaSweetPanda @ernestorr Pongamos por ejemplo la ANMAT. Alberto Fernández: “Yo aprobé Pfizer.” Quienes están en el committee de evaluación de la ANMAT y fue la evaluación de esta vacuna una actividad pública con un committee independiente? (Como se hace con el FDA);Negativo;;6/24/2021;Daniel Sobek;SI;Reclasificar;
1067;"Una vez dije esto y un TATARATATARATATARA NIETO DE UN TANO se ofendió 
Pariente de Alberto Fernández ese https://t.co/lR4WYc7xIE";Negativo;;6/24/2021;Delf;SI;Reclasificar;
1298;@gkatopodis: “ @alferdez y @Kicillofok estarán al frente de la campaña” https://t.co/o4skkQBv5Q #noticias vía @despertachaco;Negativo;;6/23/2021;Despertá Chaco;SI;Reclasificar;
1495;"???#Noticias | ????#ElPais

???Alberto Fernández volvió a defenderse con la vacuna: “Ahora me piden que consiga la segunda dosis de veneno”
https://t.co/QP56CxZIKc";Positivo;f;6/24/2021;Diario Realidad;SI;Reclasificar;
1213;@pulsionparcial El domingo, en Lanús, una avioneta difundía Alberto Fernández les desea un feliz día del padre;Negativo;;6/23/2021;Diego M. Zigiotto;SI;Reclasificar;
1560;¿Que pensas de Alberto Fernandez, pato criollo, un paso una cagada? con todo respeto le pregunta @vivicanosaok ?????? a @alfredocornejo #VivianaConVos @A24COM;Negativo;;6/22/2021;Diego Manuel Domínguez;SI;Reclasificar;
828;"SERGIO MASA RECIBIÓ LA ORDEN
DE ALBERTO FERNANDEZ.
LE DIJO DESPUES DE VOLVER DE
ESTADOS UNIDOS A EL Y A SUS COLABORADORES.

 VAYAN Y CONTAGIEN  

___________________________________";Negativo;;6/23/2021;Dore Juan Roberto;SI;Reclasificar;
927;@Fernand12538843 @DDelgrossi Vos Sabés cuál es la situación actual de Argentina con un grupo chiquito, chiquito de vacunados con 2 dosis?. Los pocos que están tienen una dosis y no tienen fecha para la segunda. Y vos querías las vacunas que ofrecía Alberto Fernández???. ??????;Negativo;;6/23/2021;Dr_Merengue;SI;Reclasificar;
1302;"@ReynaTarantula @alferdez Hola @ReynaTarantula 

Ojo que Lacalle acaba de regalar el puerto de Montevideo a una empresa belga hasta 2081. Va a dejar muchas familias sin comida.
Sumándole las negociaciones secretas con Pfizer.

Es exactamente lo mismo que Alberto Fernández pero con perfume francés";Negativo;;6/23/2021;El Cotorra;SI;Reclasificar;
1453;Ay, Cuis, yo tampoco me haría él banana con eso del veneno https://t.co/k4tSU0zktc https://t.co/iLtFQc3akj;Negativo;;6/23/2021;El Observador Comprometido ???? ??????;SI;Reclasificar;
650;Alberto Fernández es el primer presidente del mundo en declararse abiertamente ignorante.;Negativo;;6/22/2021;El Pantera;SI;Reclasificar;
1496;Alberto Fernández: “Ahora nos reclaman la segunda dosis de veneno” https://t.co/e8eEev5Sk2 a través de @LANACION: Yo no cuestioné a los rusos. Hubiera preferido la Pfizer pero tengo la primera dosis de sputnik y quiero la segunda. El Presidente cree que es veneno?;Negativo;;6/23/2021;EL PENSADOR;SI;Reclasificar;
965;"Hoy sí, ya entendí lo de: «llegamos de los barcos». 
Clarísimo quedó todo?? don Alberto Fernández ?? https://t.co/qKIMRD0jTr";Negativo;;6/22/2021;El Rodriguez ?????;SI;Reclasificar;
1812;Todavía hay gente que cree que Fernández Alberto, continúa en la Presidencia?;Negativo;;6/22/2021;Elber Tiginoso;SI;Reclasificar;
1412;"Alberto Fernández contra la oposición: “Ahora nos reclaman la segunda dosis del veneno”

???? https://t.co/SDQcHGo26i https://t.co/xKVHmzv6Xv";Negativo;;6/23/2021;elDiarioAR;SI;Reclasificar;
635;"-les juro (mentira, no juro) que trato de entender
Alberto Fernández: Tenemos descendientes que se convirtieron en Afroamericanos.
https://t.co/Pjnq9B5Ux8";Negativo;;6/23/2021;elrincóndelmurciélago;SI;Reclasificar;
1293;"Ya va siendo momento de que López Obrador y Alberto Fernández digan: Sí, Daniel Ortega es un hijo de perra, pero es NUESTRO hijo de perra.
 https://t.co/XTkePNSvGl";Negativo;;6/22/2021;Ewald Scharfenberg;SI;Reclasificar;
1656;Néstor Kirchner lo ensayó, Alberto Fernández lo repite https://t.co/2t4hWwAPs6 vía @LANACION #campo https://t.co/tHjYgxnxE2;Negativo;;6/23/2021;Fernando Bertello;SI;Reclasificar;
1836;"@CancillerAle @CesarAMartinezR Gracias. Guardo la foto para mis nietos.

Nunca más tendrán una foto de un antepasado y su descendencia. jaja . Diría el Darwiniano de Alberto Fernandez. ??????";Negativo;;6/22/2021;Fernando Cabrera;SI;Reclasificar;
625;@rctagliaferro @USDtin Alberto fernandez: 100 mi?! Quise decir 200mil!!;Negativo;;6/23/2021;FranB;SI;Reclasificar;
601;"En abril de 2020, Alberto Fernández dijo que prefería 10% más de pobres que 100.000 muertos por Covid.
El virus chino ya se llevó 90.000 vidas, y la pobreza creció mucho más que ese porcentaje.
Sigue siendo presidente.";Negativo;;6/23/2021;Francisco Sánchez ????;SI;Reclasificar;
720;"@OCLANUS @SergioChouza ¿Sabés leer? Leé. Y tratá de no volver a votar polenta.

https://t.co/xyx5YHO7cS

https://t.co/x50be2L1qu";Negativo;;6/22/2021;FrazadaCorta;SI;Reclasificar;
740;"@riellodecba @AronEmiliano19 @David_C_381 @LaTerceraPeron Magnetto es dueño de la oposición (Cambiemos) y el ...amigo Héctor, que no me deja mentir del oficialismo (Alberto Fernández)

La elección se empieza a simplificar.

Magnetto o Moreno";Negativo;;6/22/2021;Gabriel Robles;SI;Reclasificar;
1166;[Gobierno] Alberto Fernández: Ahora reclaman la segunda dosis de veneno @alferdez  - https://t.co/VPvCJdOtjb https://t.co/QtYLYeAz4H;Negativo;;6/23/2021;Gaceta Mercantil;SI;Reclasificar;
884;"El periódico el espectro
El diario de la Santa muerte
              Noticias
El presidente Alberto Fernández se gano doble medalla FAIL ARMY el presidente Fernández se complica la vida tiene un país meztso pues son desendientes de todo planeta y hoy argentina sigue meztisaje uy";Negativo;;6/24/2021;gargola36;SI;Reclasificar;
1005;"#3derivados de Alberto empezando por:
Aumento Fernandez 
Alverso Fernandez 
Anqueque Fernandez";Negativo;;6/23/2021;GermanM;SI;Reclasificar;
949;@DreamerMG13 @CopaAmerica @CBF_Futebol @FCFSeleccionCol No le quería creer a Alberto Fernández, pero por lo que veo si hay unos cuantos brasileños que salieron de la selva y aún no han evolucionado a Homo sapiens;Negativo;;6/24/2021;GiROXiO;SI;Reclasificar;
858;"Qué tristeza qué hable así. Se le exige lo qué corresponde qué tiene qué hacer! No tiene porqué enojarse? Señor Presidente muere gente por la falta de vacuna!!!!

Alberto Fernández criticó a la oposición e ironizó: “Ahora me piden que consiga la segunda dosis de veneno” -";Negativo;;6/24/2021;Glori Arias;SI;Reclasificar;
617;Horacio González murió esperando la segunda dosis de la vacuna Sputnik V que nunca llegó. Se había dado la primera dosis a fines de marzo. Igualmente gracias Alberto Fernández. Lo que estás haciendo es grandioso.;Negativo;;6/23/2021;Gonzalo ??;SI;Reclasificar;
590;Pensar que Alberto Fernández dijo que prefería un 10% más de pobres que 100 mil muertos. Está a nada de cumplir con las dos cosas, gran gestión. Después dicen que los políticos mienten...;Negativo;;6/23/2021;Granabrazo????;SI;Reclasificar;
743;Alberto Fernandez, cumpliste y quedaras en la historia como el presidente que mas cooperativas diste a los pobres, sos un sinvergüenza, un hipocrita, un payaso, que no tiene limites, Dales trabajo a los pobres y no los engañen mas... https://t.co/EHh1eo6qIn;Negativo;;6/23/2021;guerrero gabriel;SI;Reclasificar;
1580;@Loco22Sergio @eldipypapaok Creer que Alberto Fernández, después de lo que fue en la gestión, era un moderado solo se le puede ocurrir a una persona que cree que Macri es ingeniero y honesto.;Negativo;;6/23/2021;Guillermo Fontana;SI;Reclasificar;
831;El Inadi después de oír las declaraciones de Alberto Fernández. https://t.co/vB2sj2Rw8j;Negativo;;6/24/2021;Gustavo Nicolas Velarde;SI;Reclasificar;
1059;"Alberto Fernández y Sergio Massa serán los próximos testigos en el juicio a Cristina Kirchner por la obra pública.
Termina presa. ¡Dejen, no me defiendan más!";Negativo;;6/24/2021;Gustavo Paura;SI;Reclasificar;
669;"Alberto Fernández: “Ahora nos reclaman la segunda dosis de veneno”

https://t.co/SRW5XgTXyk https://t.co/qHzbcLe0JT";Negativo;;6/23/2021;Haceinstantes;SI;Reclasificar;
819;Alberto Fernández criticó a la oposición e ironizó: “Ahora me piden que consiga la segunda dosis de veneno” https://t.co/no95PffOY3;Positivo;f;6/24/2021;Humberto F Mandirola Brieux @FichaLimpia??????????;SI;Reclasificar;
1129;"Soy el presidente que viene a cerrar la griega

-Alberto Fernández, humorista

#BuenMiercoles #GuzmanEnM1 #Temblor #ElPeorGobiernoDeLaHistoria @alferdez https://t.co/JLSOUVbv1c";Negativo;;6/24/2021;I M A N O L;SI;Reclasificar;
916;"Por que mejor no lo acompañan !!
https://t.co/5Vf2zORuKO";Negativo;;6/23/2021;IBAEL;SI;Reclasificar;
622;"Vayamos preparandonos para replicarla a cada minuto del día en que pasemos los 100K. Otra joyita de Desaciertoz Constantez
Alberto Fernández: Prefiero tener 10% más de pobres y no 100 mil muertos en la Argentina - https://t.co/T8miQT9RVH";Negativo;;6/23/2021;Igna Miravalle;SI;Reclasificar;
660;Alberto Fernández criticó a la oposición e ironizó: “Ahora me piden que consiga la segunda dosis de veneno” https://t.co/AudeMritPO;Positivo;f;6/24/2021;infobae;SI;Reclasificar;
1504;Alberto Fernández criticó a la oposición e ironizó: “Ahora me piden que consiga la segunda dosis de veneno” https://t.co/AudeMritPO https://t.co/hQvzKE25JV;Positivo;f;6/23/2021;infobae;SI;Reclasificar;
626;"Un defensor de Alberto Fernández no tiene autoridad moral para hablar mal de Moreno y menos, tocando el tema Clarín.
Clarín que enjuició a Moreno por haberlos enfrentado. Cuando Alberto Fernández a Magneto lo llamaba el jefe., o en su defecto, Héctor.
Basuras! https://t.co/OfHkOEqNcm";Negativo;;6/23/2021;Jesús;SI;Reclasificar;
972;@Alberbel Hoy es un buen día para recordar que Alberto Fernández no es Alberto ni periodista (de aquellos que contrastaban datos) .;Negativo;;6/22/2021;Jordi Stargate ??????;SI;Reclasificar;
929;Alberto Fernández grita por impotencia y por impotente;Negativo;;6/24/2021;JORGE POLENTA??;SI;Reclasificar;
1252;Te acordas @marcegieco cómo era? Cuidar la salud? 500 muertos por día tu gestión alberto Fernández. Ayer, el Madison repleto. Y si copa América se juega sin público es culpa de los demás, porque camp. local Brasil se juega a canchas llenas. Me encanta recordartelo. Buena semana. https://t.co/toAmJ3INDE https://t.co/DtRgwfL49h;Negativo;;6/22/2021;Jose Coco Picotto ??;SI;Reclasificar;
756;@marinoclara Y la Presídencia tampoco, está a la vista. Alberto Fernández parece un actor pésimo que vive de casting en casting y cada vez le va peor. Patético.;Negativo;;6/22/2021;José Luis Balparda;SI;Reclasificar;
654;@Nacho6668 @alelope44474873 @FernandezAnibal @SantiCafiero Imagina si no se abren las Escuelas van a ser como Máximo o TOLOZA PAZ o ALBERTO FERNÁNDEZ...;Negativo;;6/23/2021;Josefina??????????????????;SI;Reclasificar;
816;"“El principal problema de Alberto Fernández es que no tiene una jefa que lo alivie dándole órdenes. Cristina no le dice nada”

as Pagni as it gets";Negativo;;6/23/2021;Juan Maisonnave;SI;Reclasificar;
765;@LANACION Yo creo que el titulo debería ser Alberto Fernández se enojó con su propia inutilidad;Negativo;;6/23/2021;Juan Pablo;SI;Reclasificar;
724;"@DalasReview Reacciona al discurso de alberto fernandez el presidente de Argentina.. venimos de los barcos xddddd. Me dio un monton de cringe 
Pd:soy argentino";Negativo;;6/22/2021;Juan Simon Pereyra;SI;Reclasificar;
1214;#GritaloporD10s baja la carne , alberto fernandez viejo unico;Negativo;;6/22/2021;juancruz;SI;Reclasificar;
866;¿La jugada de elegir al primer candidato de la lista bonaerense del Frente de Todos es la antesala de una jugada para intervenirle el gobierno a Alberto Fernández?;Negativo;;6/22/2021;Julioac13 (Cuenta Nueva);SI;Reclasificar;
1659;"Esto se lo dedicamos especialmente a Alberto Fernández, que nos aconseja que hay que reformar el capitalismo, que ha funcionado muy mal en la pandemia. 

En la línea roja tenemos a China, en la verde aparece la zona Euro, recuperándose mucho, con más optimismo que China.";Negativo;;6/22/2021;Julioac13 (Cuenta Nueva);SI;Reclasificar;
1078;"@faustobarchetta @Mariano2606 @felipelahiteau Menem el 10 años 284
Dhualde manos de 2 años 156
Nestor en 4 años 239
Cristina en 8 años 82
Macri en 4 años 73
Alberto en 2020, 76

Macri a diferencia de todos los demás no controlaba el Congreso.
https://t.co/OgQVCnlGL8";Negativo;;6/22/2021;JV Surdelparalelo 38;SI;Reclasificar;
1566;@Luis_Delia Me estas diciendo q alberto fernandez te mantuvo preso estos dos años?;Negativo;;6/22/2021;Katmandoo;SI;Reclasificar;
1000;"@jinetezeta84 Mismo titulo pero sacamos a Alberso y ponemos al Carnicero Kosher, no sería mejor?
https://t.co/Hsd0CBVmxK";Negativo;;6/22/2021;K???????T;SI;Reclasificar;
760;Argentina perdió U$200 millones por una mala decisión de Alberto Fernández https://t.co/pZh0WhUhOb;Negativo;;6/22/2021;La Cima Fm 99.7;SI;Reclasificar;
1146;@CockMcGuinness Parecen los mismos k asesoran a Alberto Fernandez. No se puede creer k suelten tantas tonterias por la boca y se keden tan anchos.;Negativo;;6/22/2021;La Hater;SI;Reclasificar;
900;@nefauste literalmente salvo morena beltrán no se me ocurre una cama con mejor nivel actual que alberto fernandez, chano es una murga, nisman no existe hace años, no se me ocurre nadie, piñón fijo quizá, pero después no hay;Negativo;;6/22/2021;La Scaloneta;SI;Reclasificar;
912;Elecciones: un exministro criticó a Alberto Fernández y se sumó a la danza de nombres en Río Negro https://t.co/ocnFg5lxSA https://t.co/s8RjdRMQfS;Negativo;;6/23/2021;La Tecla Patagonia;SI;Reclasificar;
